1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0.43009
9	0.70671
10	0.86715
11	0.92847
12	0.91644
13	0.85906
14	0.7335
15	0.57216
16	0.41023
17	0.27459
18	0.15577
19	0.066868
20	0.013223
21	-0.034147
22	-0.05156
23	-0.052578
24	-0.055646
25	-0.039816
26	-0.030997
27	-0.021178
28	-0.019945
29	-0.0098705
30	0.012349
31	0.027766
32	0.044698
33	0.051648
34	0.062321
35	0.08037
36	0.092774
37	0.10499
38	0.10337
39	0.11681
40	0.13104
41	0.14362
42	0.17929
43	0.20192
44	0.22272
45	0.24615
46	0.27654
47	0.2933
48	0.32039
49	0.34166
50	0.35473
51	0.3801
52	0.41424
53	0.44062
54	0.46395
55	0.48711
56	0.50317
57	0.52763
58	0.53606
59	0.55409
60	0.57033
61	0.58512
62	0.60007
63	0.62033
64	0.6489
65	0.66852
66	0.70582
67	0.72589
68	0.74781
69	0.7683
70	0.79051
71	0.80215
72	0.81421
73	0.82176
74	0.81541
75	0.82473
76	0.82673
77	0.82759
78	0.82609
79	0.83378
80	0.83708
81	0.85447
82	0.87692
83	0.87745
84	0.88526
85	0.88828
86	0.886
87	0.87522
88	0.87097
89	0.85581
90	0.83701
91	0.81797
92	0.81057
93	0.80507
94	0.79142
95	0.7896
96	0.77459
97	0.77141
98	0.7628
99	0.75437
100	0.72109
101	0.70647
102	0.69064
103	0.66981
104	0.64222
105	0.61645
106	0.58352
107	0.56871
108	0.55647
109	0.53612
110	0.50626
111	0.47759
112	0.464
113	0.43882
114	0.42966
115	0.39652
116	0.37973
117	0.34753
118	0.34166
119	0.32053
120	0.2886
121	0.26616
122	0.24397
123	0.22649
124	0.18769
125	0.16567
126	0.13436
127	0.11077
128	0.09522
129	0.087732
130	0.067004
131	0.048116
132	0.037631
133	0.036815
134	0.020955
135	0.017503
136	0.0034749
137	-0.01757
138	-0.034173
139	-0.037719
140	-0.035223
141	-0.05845
142	-0.057056
143	-0.068731
144	-0.071757
145	-0.07558
146	-0.074048
147	-0.067962
148	-0.067304
149	-0.046515
150	-0.042633
151	-0.041774
152	-0.034127
153	-0.021829
154	-0.0095625
155	-0.0072214
156	-0.0091023
157	-0.014486
158	-0.01265
159	0.01042
