1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0.0075662
9	0.021416
10	0.040441
11	0.063684
12	0.090316
13	0.11962
14	0.2024
15	0.31819
16	0.45031
17	0.58584
18	0.7152
19	0.83179
20	0.92881
21	1.0034
22	1.0556
23	1.0888
24	1.1069
25	1.1137
26	1.1128
27	1.1074
28	1.0998
29	1.0917
30	1.0839
31	1.0771
32	1.0712
33	1.0661
34	1.0614
35	1.0568
36	1.0521
37	1.047
38	1.0413
39	1.0351
40	1.0282
41	1.0208
42	1.0129
43	1.0047
44	0.99631
45	0.98777
46	0.97922
47	0.97073
48	0.96237
49	0.95418
50	0.94622
51	0.9385
52	0.93104
53	0.92387
54	0.91699
55	0.91041
56	0.90414
57	0.89821
58	0.89261
59	0.88735
60	0.88246
61	0.87794
62	0.8738
63	0.87005
64	0.8667
65	0.86375
66	0.86122
67	0.8591
68	0.8574
69	0.85612
70	0.85527
71	0.85483
72	0.85482
73	0.85523
74	0.85605
75	0.85728
76	0.85891
77	0.86094
78	0.86337
79	0.86618
80	0.86936
81	0.87291
82	0.87681
83	0.88106
84	0.88563
85	0.89052
86	0.89572
87	0.90121
88	0.90697
89	0.91299
90	0.91925
91	0.92574
92	0.93244
93	0.93933
94	0.94639
95	0.9536
96	0.96095
97	0.96841
98	0.97597
99	0.98361
100	0.9913
101	0.99903
102	1.0068
103	1.0145
104	1.0222
105	1.0299
106	1.0375
107	1.0451
108	1.0525
109	1.0598
110	1.067
111	1.074
112	1.0808
113	1.0874
114	1.0939
115	1.1001
116	1.106
117	1.1117
118	1.1171
119	1.1223
120	1.1271
121	1.1316
122	1.1358
123	1.1397
124	1.1432
125	1.1464
126	1.1492
127	1.1517
128	1.1537
129	1.1554
130	1.1567
131	1.1576
132	1.1581
133	1.1583
134	1.158
135	1.1573
136	1.1563
137	1.1549
138	1.153
139	1.1508
140	1.1483
141	1.1453
142	1.142
143	1.1384
144	1.1344
145	1.13
146	1.1254
147	1.1204
148	1.1151
149	1.1096
150	1.1037
151	1.0977
152	1.0913
153	1.0848
154	1.078
155	1.0711
156	1.064
157	1.0567
158	1.0493
159	1.0418
160	1.0341
161	1.0264
162	1.0187
163	1.0109
164	1.003
165	0.99514
