0	0
0.02	0.049927
0.04	0.099855
0.06	0.14978
0.08	0.19971
0.1	0.24964
0.12	0.29956
0.14	0.34949
0.16	0.39942
0.18	0.44935
0.2	0.49927
0.22	0.5492
0.24	0.59913
0.26	0.64906
0.28	0.69898
0.3	0.74891
0.32	0.79884
0.34	0.84877
0.36	0.89869
0.38	0.94862
0.4	0.99855
0.42	1.0485
0.44	1.0984
0.46	1.1483
0.48	1.1983
0.5	1.2482
0.52	1.2981
0.54	1.348
0.56	1.398
0.58	1.4479
0.6	1.4978
0.62	1.5477
0.64	1.5977
0.66	1.6476
0.68	1.6975
0.7	1.7475
0.72	1.7974
0.74	1.8473
0.76	1.8972
0.78	1.9472
0.8	1.9971
0.82	2.047
0.84	2.097
0.86	2.1469
0.88	2.1968
0.9	2.2467
0.92	2.2967
0.94	2.3466
0.96	2.3965
0.98	2.4464
1	2.4964
1.02	2.5463
1.04	2.5962
1.06	2.6462
1.08	2.6961
1.1	2.746
1.12	2.7959
1.14	2.8459
1.16	2.8958
1.18	2.9457
1.2	2.9956
1.22	3.0456
1.24	3.0955
1.26	3.1454
1.28	3.1954
1.3	3.2453
1.32	3.2952
1.34	3.3451
1.36	3.3951
1.38	3.445
1.4	3.4949
1.42	3.5448
1.44	3.5948
1.46	3.6447
1.48	3.6946
1.5	3.7446
