1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0.011357
9	0.022657
10	0.033888
11	0.045038
12	0.056096
13	0.067052
14	0.07788
15	0.088574
16	0.099125
17	0.10953
18	0.11977
19	0.12985
20	0.13977
21	0.14952
22	0.15909
23	0.16848
24	0.17768
25	0.18671
26	0.19554
27	0.20418
28	0.21263
29	0.22089
30	0.22896
31	0.23683
32	0.2445
33	0.25198
34	0.25926
35	0.26635
36	0.27324
37	0.27995
38	0.28645
39	0.29277
40	0.2989
41	0.30484
42	0.3106
43	0.31617
44	0.32156
45	0.32677
46	0.33181
47	0.33667
48	0.34136
49	0.34588
50	0.35023
51	0.35442
52	0.35845
53	0.36233
54	0.36605
55	0.36961
56	0.37303
57	0.37631
58	0.37944
59	0.38244
60	0.3853
61	0.38803
62	0.39063
63	0.39311
64	0.39546
65	0.3977
66	0.39982
67	0.40182
68	0.40372
69	0.40552
70	0.40721
71	0.4088
72	0.4103
73	0.4117
74	0.41301
75	0.41424
76	0.41538
77	0.41644
78	0.41742
79	0.41833
80	0.41917
81	0.41993
82	0.42063
83	0.42126
84	0.42183
85	0.42234
86	0.42279
87	0.42319
88	0.42354
89	0.42384
90	0.42409
91	0.42429
92	0.42445
93	0.42457
94	0.42465
95	0.42469
96	0.4247
97	0.42467
98	0.42461
99	0.42453
100	0.42441
