1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0.057193
15	0.1568
16	0.2846
17	0.42761
18	0.57459
19	0.71633
20	0.84252
21	0.94662
22	1.0255
23	1.0789
24	1.1087
25	1.1181
26	1.1116
27	1.0941
28	1.0703
29	1.0441
30	1.019
31	0.99733
32	0.98052
33	0.96921
34	0.9633
35	0.96217
36	0.96487
37	0.97028
38	0.97726
39	0.98478
40	0.992
41	0.99829
42	1.0033
43	1.0067
44	1.0087
45	1.0094
46	1.009
47	1.0077
48	1.0061
49	1.0042
50	1.0023
51	1.0006
52	0.99929
53	0.99833
54	0.99776
55	0.99753
56	0.99761
57	0.99789
58	0.99832
59	0.99881
60	0.99931
61	0.99975
62	1.0001
63	1.0004
64	1.0006
65	1.0006
66	1.0006
67	1.0006
68	1.0005
69	1.0003
70	1.0002
71	1.0001
72	0.99998
73	0.99991
74	0.99986
75	0.99984
76	0.99983
77	0.99985
78	0.99987
79	0.99991
80	0.99994
81	0.99997
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	1
91	1
92	1
93	1
94	0.99999
95	0.99999
96	0.99999
97	0.99999
98	0.99999
99	0.99999
100	1
