1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0.38098
9	0.655
10	0.83987
11	0.95238
12	1.0079
13	1.02
14	0.98311
15	0.91761
16	0.83866
17	0.75696
18	0.67961
19	0.61088
20	0.55369
21	0.5087
22	0.4751
23	0.45134
24	0.43551
25	0.4257
26	0.42012
27	0.41728
28	0.41602
29	0.41549
30	0.41515
31	0.41469
32	0.41397
33	0.41297
34	0.41175
35	0.41039
36	0.40898
37	0.40761
38	0.40634
39	0.40521
40	0.40424
41	0.40345
42	0.40281
43	0.40231
44	0.40194
45	0.40165
46	0.40145
47	0.4013
48	0.40118
49	0.4011
50	0.40103
51	0.40097
52	0.40092
53	0.40088
54	0.40084
55	0.4008
56	0.40077
57	0.40074
58	0.40071
59	0.40069
60	0.40067
61	0.40065
62	0.40064
63	0.40063
64	0.40062
65	0.40061
66	0.4006
67	0.4006
68	0.4006
69	0.40059
70	0.40059
71	0.40059
72	0.40059
73	0.40059
74	0.40058
75	0.40058
76	0.40058
77	0.40058
78	0.40058
79	0.40058
80	0.40058
81	0.40058
82	0.40058
83	0.40058
84	0.40058
85	0.40058
86	0.40058
87	0.40058
88	0.40058
89	0.40058
90	0.40058
91	0.40058
92	0.40058
93	0.40058
94	0.40058
95	0.40058
96	0.40058
97	0.40058
98	0.40058
99	0.40058
100	0.40058
