1	0.00589
2	0.016536
3	0.030982
4	0.048423
5	0.068181
6	0.089691
7	0.11248
8	0.13615
9	0.16037
10	0.18487
11	0.20944
12	0.23389
13	0.25807
14	0.28186
15	0.30518
16	0.32794
17	0.3501
18	0.37161
19	0.39244
20	0.41258
21	0.43201
22	0.45073
23	0.46874
24	0.48606
25	0.50268
26	0.51862
27	0.5339
28	0.54854
29	0.56254
30	0.57594
31	0.58876
32	0.601
33	0.6127
34	0.62387
35	0.63453
36	0.64471
37	0.65442
38	0.66369
39	0.67252
40	0.68095
41	0.68898
42	0.69664
43	0.70394
44	0.71089
45	0.71752
46	0.72384
47	0.72986
48	0.73559
49	0.74105
50	0.74625
51	0.75121
52	0.75593
53	0.76043
54	0.76471
55	0.76879
56	0.77267
57	0.77637
58	0.77989
59	0.78324
60	0.78644
61	0.78948
62	0.79237
63	0.79513
64	0.79775
65	0.80025
66	0.80263
67	0.8049
68	0.80706
69	0.80911
70	0.81107
71	0.81293
72	0.8147
73	0.81639
74	0.818
75	0.81953
76	0.82099
77	0.82237
78	0.82369
79	0.82495
80	0.82615
81	0.82729
82	0.82837
83	0.82941
84	0.83039
85	0.83133
86	0.83222
87	0.83307
88	0.83388
89	0.83464
90	0.83538
91	0.83607
92	0.83674
93	0.83737
94	0.83797
95	0.83855
96	0.83909
97	0.83961
98	0.84011
99	0.84058
100	0.84102
101	0.84145
102	0.84186
103	0.84224
104	0.84261
105	0.84296
106	0.8433
107	0.84362
108	0.84392
109	0.84421
110	0.84448
111	0.84474
112	0.84499
113	0.84523
114	0.84545
115	0.84567
116	0.84587
117	0.84607
118	0.84625
119	0.84643
120	0.84659
121	0.84675
122	0.84691
123	0.84705
124	0.84719
125	0.84732
126	0.84745
127	0.84756
128	0.84768
129	0.84779
130	0.84789
131	0.84799
132	0.84808
133	0.84817
134	0.84825
135	0.84833
136	0.84841
137	0.84848
138	0.84855
139	0.84862
140	0.84868
141	0.84874
142	0.8488
143	0.84885
144	0.8489
145	0.84895
146	0.849
147	0.84904
148	0.84909
149	0.84913
150	0.84916
151	0.8492
152	0.84924
153	0.84927
154	0.8493
155	0.84933
156	0.84936
157	0.84939
158	0.84941
159	0.84944
160	0.84946
161	0.84948
162	0.8495
163	0.84952
164	0.84954
165	0.84956
166	0.84958
167	0.8496
168	0.84961
169	0.84963
170	0.84964
171	0.84966
172	0.84967
173	0.84968
174	0.84969
175	0.8497
176	0.84971
177	0.84973
178	0.84973
179	0.84974
180	0.84975
181	0.84976
182	0.84977
183	0.84978
184	0.84978
185	0.84979
186	0.8498
187	0.8498
188	0.84981
189	0.84982
190	0.84982
191	0.84983
192	0.84983
193	0.84984
194	0.84984
195	0.84984
196	0.84985
197	0.84985
198	0.84986
199	0.84986
200	0.84986
201	0.84987
202	0.84987
203	0.84987
204	0.84987
205	0.84988
206	0.84988
207	0.84988
208	0.84988
209	0.84989
210	0.84989
211	0.84989
212	0.84989
213	0.84989
214	0.84989
215	0.8499
216	0.8499
217	0.8499
218	0.8499
219	0.8499
220	0.8499
221	0.8499
222	0.84991
223	0.84991
224	0.84991
225	0.84991
226	0.84991
227	0.84991
228	0.84991
229	0.84991
230	0.84991
231	0.84991
232	0.84991
233	0.84991
234	0.84992
235	0.84992
236	0.84992
237	0.84992
238	0.84992
239	0.84992
240	0.84992
241	0.84992
242	0.84992
243	0.84992
244	0.84992
245	0.84992
246	0.84992
247	0.84992
248	0.84992
249	0.84992
250	0.84992
251	0.84992
252	0.84992
253	0.84992
254	0.84992
255	0.84992
256	0.84992
257	0.84992
258	0.84992
259	0.84992
260	0.84992
261	0.84992
262	0.84992
263	0.84992
264	0.84993
265	0.84993
266	0.84993
267	0.84993
268	0.84993
269	0.84993
270	0.84993
271	0.84993
272	0.84993
273	0.84993
274	0.84993
275	0.84993
276	0.84993
277	0.84993
278	0.84993
279	0.84993
280	0.84993
281	0.84993
282	0.84993
283	0.84993
284	0.84993
285	0.84993
286	0.84993
287	0.84993
288	0.84993
289	0.84993
290	0.84993
291	0.84993
292	0.84993
293	0.84993
294	0.84993
295	0.84993
296	0.84993
297	0.84993
298	0.84993
299	0.84993
300	0.84993
