1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0.0011419
13	0.0032691
14	0.0062414
15	0.0099331
16	0.014232
17	0.019038
18	0.024261
19	0.029823
20	0.035653
21	0.041104
22	0.045634
23	0.049316
24	0.052201
25	0.054325
26	0.055709
27	0.056368
28	0.056307
29	0.05553
30	0.054037
31	0.051834
32	0.048938
33	0.045385
34	0.041221
35	0.036504
36	0.031299
37	0.025677
38	0.019713
39	0.013489
40	0.0070861
41	0.00058996
42	-0.0059134
43	-0.012338
44	-0.018597
45	-0.024609
46	-0.030293
47	-0.035573
48	-0.040379
49	-0.044646
50	-0.048319
51	-0.051348
52	-0.053693
53	-0.055323
54	-0.056215
55	-0.056359
56	-0.055752
57	-0.054403
58	-0.052329
59	-0.049558
60	-0.046127
61	-0.042083
62	-0.037477
63	-0.032373
64	-0.026839
65	-0.020947
66	-0.014776
67	-0.0084091
68	-0.0019304
69	0.0045735
70	0.011016
71	0.017312
72	0.023376
73	0.029129
74	0.034493
75	0.039398
76	0.043778
77	0.047574
78	0.050736
79	0.053223
80	0.055
81	0.056045
82	0.056343
83	0.055891
84	0.054694
85	0.052769
86	0.050141
87	0.046846
88	0.042926
89	0.038436
90	0.033433
91	0.027986
92	0.022166
93	0.016052
94	0.0097236
95	0.0032664
96	-0.0032339
97	-0.0096907
98	-0.016018
99	-0.022132
100	-0.02795
101	-0.033396
102	-0.038396
103	-0.042885
104	-0.046803
105	-0.050097
106	-0.052723
107	-0.054647
108	-0.055843
109	-0.056295
110	-0.055998
111	-0.054954
112	-0.053179
113	-0.050695
114	-0.047536
115	-0.043745
116	-0.039371
117	-0.034473
118	-0.029116
119	-0.023371
120	-0.017316
121	-0.01103
122	-0.0045982
123	0.0018948
124	0.0083621
125	0.014718
126	0.020877
127	0.026757
128	0.032281
129	0.037375
130	0.041971
131	0.046007
132	0.04943
133	0.052194
134	0.054264
135	0.05561
136	0.056216
137	0.056072
138	0.055182
139	0.053557
140	0.051219
141	0.048199
142	0.044537
143	0.040282
144	0.035491
145	0.030227
146	0.024561
147	0.018568
148	0.012329
149	0.0059252
150	-0.00055678
151	-0.007031
152	-0.013411
153	-0.019612
154	-0.025552
