1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0.0029224
12	0.011154
13	0.023952
14	0.040655
15	0.060667
16	0.083458
17	0.10856
18	0.13554
19	0.16403
20	0.19371
21	0.22427
22	0.25547
23	0.28706
24	0.31887
25	0.3507
26	0.38242
27	0.41388
28	0.44499
29	0.47564
30	0.50576
31	0.53527
32	0.56413
33	0.59228
34	0.61969
35	0.64634
36	0.6722
37	0.69725
38	0.7215
39	0.74493
40	0.76754
41	0.78935
42	0.81035
43	0.83056
44	0.84998
45	0.86865
46	0.88656
47	0.90374
48	0.9202
49	0.93597
50	0.95106
51	0.96549
52	0.97929
53	0.99248
54	1.0051
55	1.0171
56	1.0286
57	1.0395
58	1.0499
59	1.0599
60	1.0693
61	1.0783
62	1.0869
63	1.0951
64	1.1028
65	1.1102
66	1.1172
67	1.1239
68	1.1302
69	1.1363
70	1.142
71	1.1474
72	1.1525
73	1.1574
74	1.1621
75	1.1665
76	1.1706
77	1.1746
78	1.1783
79	1.1819
80	1.1853
81	1.1884
82	1.1915
83	1.1943
84	1.197
85	1.1996
86	1.202
87	1.2043
88	1.2065
89	1.2086
90	1.2105
91	1.2124
92	1.2141
93	1.2158
94	1.2173
95	1.2188
96	1.2202
97	1.2215
98	1.2228
99	1.2239
100	1.225
101	1.2261
102	1.2271
103	1.228
104	1.2289
105	1.2298
106	1.2306
107	1.2313
108	1.232
109	1.2327
110	1.2333
111	1.2339
112	1.2345
113	1.235
114	1.2355
115	1.236
116	1.2364
117	1.2369
118	1.2373
119	1.2376
120	1.238
121	1.2383
122	1.2386
123	1.2389
124	1.2392
125	1.2395
126	1.2397
127	1.24
128	1.2402
129	1.2404
130	1.2406
131	1.2408
132	1.241
133	1.2411
134	1.2413
135	1.2414
136	1.2416
137	1.2417
138	1.2418
139	1.242
140	1.2421
141	1.2422
142	1.2423
143	1.2424
144	1.2425
145	1.2425
146	1.2426
147	1.2427
148	1.2428
149	1.2428
150	1.2429
