1	1.7
2	1.7
3	1.7
4	1.7
5	1.7
6	1.7
7	1.7
8	1.7
9	1.7
10	1.7
11	1.7
12	1.7
13	1.7
14	1.7
15	1.7
16	1.7
17	1.7
18	1.7
19	1.7
20	1.7
21	1.7
22	1.6997
23	1.6986
24	1.6962
25	1.6921
26	1.6861
27	1.678
28	1.6683
29	1.6573
30	1.6456
31	1.6336
32	1.622
33	1.6114
34	1.6023
35	1.5949
36	1.5898
37	1.5869
38	1.5863
39	1.5881
40	1.5919
41	1.5976
42	1.6049
43	1.6133
44	1.6224
45	1.6319
46	1.6413
47	1.6503
48	1.6585
49	1.6656
50	1.6713
51	1.6755
52	1.678
53	1.6786
54	1.6774
55	1.6744
56	1.6696
57	1.6632
58	1.6552
59	1.6458
60	1.6352
61	1.6236
62	1.6111
63	1.5979
64	1.5843
65	1.5704
66	1.5564
67	1.5424
68	1.5285
69	1.5148
70	1.5015
71	1.4887
72	1.4762
73	1.4643
74	1.4529
75	1.4421
76	1.4317
77	1.4219
78	1.4126
79	1.4037
80	1.3952
81	1.3872
82	1.3795
83	1.3722
84	1.3651
85	1.3583
86	1.3518
87	1.3455
88	1.3394
89	1.3334
90	1.3277
91	1.3221
92	1.3166
93	1.3113
94	1.3062
95	1.3012
96	1.2964
97	1.2917
98	1.2872
99	1.2829
100	1.2787
101	1.2747
102	1.2708
103	1.2671
104	1.2636
105	1.2603
106	1.2571
107	1.2541
108	1.2512
109	1.2485
110	1.2459
111	1.2435
112	1.2412
113	1.2391
114	1.237
115	1.2351
116	1.2333
117	1.2315
118	1.2299
119	1.2284
120	1.2269
121	1.2255
122	1.2242
123	1.2229
124	1.2217
125	1.2206
126	1.2195
127	1.2185
128	1.2175
129	1.2166
130	1.2157
131	1.2149
132	1.2141
133	1.2133
134	1.2126
135	1.2119
136	1.2112
137	1.2106
138	1.21
139	1.2095
140	1.2089
141	1.2084
142	1.208
143	1.2075
144	1.2071
145	1.2067
146	1.2063
147	1.206
148	1.2056
149	1.2053
150	1.205
151	1.2047
152	1.2045
153	1.2042
154	1.204
155	1.2038
156	1.2035
157	1.2033
158	1.2031
159	1.2029
160	1.2027
161	1.2026
162	1.2024
163	1.2022
164	1.202
165	1.2019
166	1.2017
167	1.2016
168	1.2015
169	1.2013
170	1.2012
171	1.2011
172	1.201
173	1.2009
174	1.2008
175	1.2007
176	1.2006
177	1.2005
178	1.2005
179	1.2004
180	1.2004
181	1.2003
182	1.2003
183	1.2002
184	1.2002
185	1.2002
186	1.2002
187	1.2002
188	1.2002
189	1.2002
190	1.2002
191	1.2001
192	1.2001
193	1.2001
194	1.2001
195	1.2001
196	1.2001
